Phase,Stack,Mode,Profile,Dataset,BookCount,Scenario,Status,ProcessRuns,PassSamples,FailedSamples,UnsupportedSamples,cache_database_bytes_count,cache_database_bytes_max,cache_database_bytes_mean,cache_database_bytes_median,cache_database_bytes_min,cache_database_bytes_p90,cache_database_bytes_stdev,cumulative_dirty_screen_equivalents_count,cumulative_dirty_screen_equivalents_max,cumulative_dirty_screen_equivalents_mean,cumulative_dirty_screen_equivalents_median,cumulative_dirty_screen_equivalents_min,cumulative_dirty_screen_equivalents_p90,cumulative_dirty_screen_equivalents_stdev,forced_gc_live_heap_kb_count,forced_gc_live_heap_kb_max,forced_gc_live_heap_kb_mean,forced_gc_live_heap_kb_median,forced_gc_live_heap_kb_min,forced_gc_live_heap_kb_p90,forced_gc_live_heap_kb_stdev,full_refreshes_count,full_refreshes_max,full_refreshes_mean,full_refreshes_median,full_refreshes_min,full_refreshes_p90,full_refreshes_stdev,largest_single_dirty_pct_count,largest_single_dirty_pct_max,largest_single_dirty_pct_mean,largest_single_dirty_pct_median,largest_single_dirty_pct_min,largest_single_dirty_pct_p90,largest_single_dirty_pct_stdev,lua_heap_delta_kb_count,lua_heap_delta_kb_max,lua_heap_delta_kb_mean,lua_heap_delta_kb_median,lua_heap_delta_kb_min,lua_heap_delta_kb_p90,lua_heap_delta_kb_stdev,natural_lua_heap_kb_count,natural_lua_heap_kb_max,natural_lua_heap_kb_mean,natural_lua_heap_kb_median,natural_lua_heap_kb_min,natural_lua_heap_kb_p90,natural_lua_heap_kb_stdev,partial_refreshes_count,partial_refreshes_max,partial_refreshes_mean,partial_refreshes_median,partial_refreshes_min,partial_refreshes_p90,partial_refreshes_stdev,refresh_count_count,refresh_count_max,refresh_count_mean,refresh_count_median,refresh_count_min,refresh_count_p90,refresh_count_stdev,rss_kb_count,rss_kb_max,rss_kb_mean,rss_kb_median,rss_kb_min,rss_kb_p90,rss_kb_stdev,set_dirty_calls_count,set_dirty_calls_max,set_dirty_calls_mean,set_dirty_calls_median,set_dirty_calls_min,set_dirty_calls_p90,set_dirty_calls_stdev,total_bytes_count,total_bytes_max,total_bytes_mean,total_bytes_median,total_bytes_min,total_bytes_p90,total_bytes_stdev,unique_dirty_pct_count,unique_dirty_pct_max,unique_dirty_pct_mean,unique_dirty_pct_median,unique_dirty_pct_min,unique_dirty_pct_p90,unique_dirty_pct_stdev,wall_time_ms_count,wall_time_ms_max,wall_time_ms_mean,wall_time_ms_median,wall_time_ms_min,wall_time_ms_p90,wall_time_ms_stdev
phase1,D_zenos,warm,synthetic,flat,2000,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,-1842.588867,-2457.955371,-2109.718750,-3340.341797,-1849.002246,647.021425,10,28778.004883,25632.402734,25350.934082,22781.691406,27741.685645,1767.831348,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,266720.000000,262075.200000,261264.000000,257776.000000,266720.000000,3490.731245,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,136.505000,126.365300,128.032000,111.347000,136.268300,8.879202
phase1,D_zenos,warm,synthetic,flat,2000,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,332.324219,250.516602,236.783203,207.106445,327.442773,45.236787,10,43853.056641,41863.204395,41686.105957,40084.934570,43462.540137,1283.256583,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,272528.000000,272528.000000,272528.000000,272528.000000,272528.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.664000,8.992200,8.917500,8.444000,9.662200,0.438969
phase1,D_zenos,warm,synthetic,flat,2000,repeated_nav,UNSUPPORTED,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,D_zenos,warm,synthetic,flat,2000,start_to_home,PASS,1,10,0,0,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,135.148438,70.234863,57.746582,39.680664,119.544336,33.212984,10,31263.404297,24235.082715,24030.640137,20070.184570,28198.723242,3730.048292,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,222640.000000,221427.200000,222640.000000,213056.000000,222640.000000,3048.062292,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,13.283000,10.200100,9.989000,8.499000,12.991400,1.719126
phase1,D_zenos,warm,synthetic,flat,50,change_sort_mode,PASS,1,10,0,0,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1036.798828,92.634180,870.343750,-2663.139648,977.118457,1392.422175,10,18205.417969,16541.964648,16474.081055,15479.290039,17464.859473,899.436909,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,208096.000000,208096.000000,208096.000000,208096.000000,208096.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,46.598000,26.839200,20.978500,16.390000,42.378800,11.648920
phase1,D_zenos,warm,synthetic,flat,50,close_book,PASS,1,10,0,0,,,,,,,,10,7.000000,7.000000,7.000000,7.000000,7.000000,0.000000,,,,,,,,10,7.000000,7.000000,7.000000,7.000000,7.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,3211.728516,2933.843164,2898.587891,2664.213867,3185.813965,200.681988,10,35584.629883,33852.971094,34276.782715,30961.791016,35520.127832,1552.371369,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,7.000000,7.000000,7.000000,7.000000,7.000000,0.000000,10,254752.000000,249920.000000,250608.000000,245696.000000,253484.800000,2899.165857,10,7.000000,7.000000,7.000000,7.000000,7.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,62.123000,51.690400,50.995000,43.087000,61.405700,7.458470
phase1,D_zenos,warm,synthetic,flat,50,close_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,74.211914,61.825586,63.577148,49.563477,72.980566,8.908121,10,40346.469727,39159.652637,39168.918945,37923.380859,40119.317285,809.166861,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,260192.000000,258619.200000,258632.000000,256960.000000,259889.600000,1075.802212,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,10.833000,10.497800,10.565500,10.066000,10.737600,0.239249
phase1,D_zenos,warm,synthetic,flat,50,home_to_library,PASS,1,10,0,0,,,,,,,,10,5.177184,5.177184,5.177184,5.177184,5.177184,0.000000,,,,,,,,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1408.377930,177.456738,1274.700684,-2906.756836,1381.257520,1857.570229,10,18138.701172,16734.859766,16757.404785,15238.968750,18138.077148,1152.064114,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,208096.000000,207574.400000,207456.000000,207424.000000,208096.000000,275.398378,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,56.191000,46.037100,42.835500,38.487000,55.902100,6.840330
phase1,D_zenos,warm,synthetic,flat,50,library_first_render,PASS,1,10,0,0,,,,,,,,10,5.088592,3.488592,3.088592,3.088592,5.088592,0.843274,,,,,,,,10,5.000000,3.400000,3.000000,3.000000,5.000000,0.843274,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,2856.676758,615.110937,910.942383,-2291.880859,1429.110645,1485.164048,10,21931.515625,18813.738867,18731.274902,16595.309570,20803.137109,1639.724331,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,7.000000,5.400000,5.000000,5.000000,7.000000,0.843274,10,208096.000000,208096.000000,208096.000000,208096.000000,208096.000000,0.000000,10,7.000000,5.400000,5.000000,5.000000,7.000000,0.843274,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,78.806000,43.446900,38.529000,28.604000,59.940200,15.781479
phase1,D_zenos,warm,synthetic,flat,50,library_folder_back,PASS,1,10,0,0,,,,,,,,10,1.044296,1.044296,1.044296,1.044296,1.044296,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,933.585938,-0.440723,850.811035,-2212.700195,898.100098,1408.099836,10,17565.336914,16463.378711,16548.797363,15511.949219,17535.958594,788.339968,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,208096.000000,208096.000000,208096.000000,208096.000000,208096.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,51.017000,31.643700,25.711000,21.413000,47.886800,11.510541
phase1,D_zenos,warm,synthetic,flat,50,library_folder_enter,PASS,1,10,0,0,,,,,,,,10,1.044296,1.044296,1.044296,1.044296,1.044296,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,181.990234,147.753223,143.740234,121.558594,179.529297,22.141345,10,17642.308594,16547.473047,16637.951172,15629.462891,17640.172852,850.038275,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,208096.000000,208096.000000,208096.000000,208096.000000,208096.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.591000,8.632700,8.781500,7.243000,9.504600,0.788851
phase1,D_zenos,warm,synthetic,flat,50,library_next_page,PASS,1,10,0,0,,,,,,,,10,2.000000,1.100000,1.000000,1.000000,1.100000,0.316228,,,,,,,,10,2.000000,1.100000,1.000000,1.000000,1.100000,0.316228,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,973.159180,-538.112402,705.241211,-7678.744141,816.049414,2724.322894,10,22952.280273,18283.621191,17187.008301,15519.281250,21948.802246,2769.978998,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,2.000000,1.100000,1.000000,1.000000,1.100000,0.316228,10,208096.000000,208096.000000,208096.000000,208096.000000,208096.000000,0.000000,10,2.000000,1.100000,1.000000,1.000000,1.100000,0.316228,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,45.870000,28.973800,24.138500,18.467000,42.513900,10.382378
phase1,D_zenos,warm,synthetic,flat,50,library_prev_page,PASS,1,10,0,0,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,735.090820,-360.121484,666.250488,-2472.521484,716.543262,1402.843355,10,17564.262695,16336.069629,16479.616211,15465.718750,17526.675391,805.549935,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,208096.000000,208096.000000,208096.000000,208096.000000,208096.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,42.693000,28.225400,22.746500,17.977000,40.708500,10.380164
phase1,D_zenos,warm,synthetic,flat,50,open_book,PASS,1,10,0,0,,,,,,,,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1982.312500,-2314.895801,-2718.912109,-4620.148438,-658.496680,1892.366602,10,28248.185547,25142.600000,25009.614258,22715.062500,27530.285254,1767.658529,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,244912.000000,242604.800000,243168.000000,239312.000000,244912.000000,1925.662760,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,140.481000,129.952900,132.720000,92.631000,140.084100,13.758442
phase1,D_zenos,warm,synthetic,flat,50,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,-1016.089844,-2771.237695,-2968.421875,-3188.974609,-2556.482910,627.945108,10,21477.645508,19564.641992,19522.570801,17529.301758,21089.945020,1281.246785,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,234000.000000,229516.800000,228320.000000,226576.000000,232675.200000,2706.904948,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,132.546000,106.715100,107.789500,72.502000,117.994800,15.426436
phase1,D_zenos,warm,synthetic,flat,50,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,308.581055,247.739355,240.484375,219.122070,275.325000,27.160856,10,37064.146484,35450.997754,35524.519043,33631.352539,36769.175879,1148.749677,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,255792.000000,255081.600000,255040.000000,254752.000000,255403.200000,333.083640,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.533000,9.116200,9.155000,8.588000,9.391700,0.297968
phase1,D_zenos,warm,synthetic,flat,50,repeated_nav,UNSUPPORTED,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,D_zenos,warm,synthetic,flat,50,start_to_home,PASS,1,10,0,0,,,,,,,,10,3.000000,1.400000,1.000000,1.000000,3.000000,0.843274,,,,,,,,10,3.000000,1.400000,1.000000,1.000000,3.000000,0.843274,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,353.668945,-1027.907910,117.183105,-9098.050781,165.608496,2940.697175,10,22911.215820,17704.224121,16876.243164,14986.172852,21700.246484,2647.832823,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,1.400000,1.000000,1.000000,3.000000,0.843274,10,207408.000000,205292.800000,207392.000000,199424.000000,207408.000000,3413.856627,10,3.000000,1.400000,1.000000,1.000000,3.000000,0.843274,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,49.175000,22.450900,14.707500,13.136000,45.838700,14.098916
phase1,D_zenos,warm,synthetic,hierarchical,2000,change_sort_mode,PASS,1,10,0,0,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,489.283203,-94.619727,430.813965,-2232.591797,462.626855,1026.977705,10,18857.143555,17583.167773,17714.630859,16572.665039,18461.125977,843.467206,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,210944.000000,210944.000000,210944.000000,210944.000000,210944.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,39.806000,23.141000,17.504500,15.230000,37.647800,10.052831
phase1,D_zenos,warm,synthetic,hierarchical,2000,close_book,PASS,1,10,0,0,,,,,,,,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,,,,,,,,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,2822.305664,2528.651855,2733.208496,628.533203,2811.950391,670.724852,10,37788.004883,34927.309277,34399.062500,32743.734375,37323.970508,1721.739816,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,263696.000000,260699.200000,260712.000000,257344.000000,263494.400000,2596.736961,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,114.041000,53.971600,47.692500,42.979000,59.998700,21.333464
phase1,D_zenos,warm,synthetic,hierarchical,2000,close_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,151.316406,118.337598,114.277832,105.250977,137.245996,14.353356,10,42751.454102,41303.807227,41288.241699,39858.566406,42478.623145,978.853950,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,272320.000000,272320.000000,272320.000000,272320.000000,272320.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,12.272000,11.260400,11.295500,10.481000,11.923700,0.618840
phase1,D_zenos,warm,synthetic,hierarchical,2000,home_to_library,PASS,1,10,0,0,,,,,,,,10,5.177184,5.177184,5.177184,5.177184,5.177184,0.000000,,,,,,,,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1249.996094,397.701563,1046.451660,-2461.827148,1176.533594,1493.832912,10,17606.752930,16579.199512,16398.391113,15131.213867,17542.205176,935.205226,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,210944.000000,210500.800000,210272.000000,209920.000000,210944.000000,395.677984,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,50.247000,42.918700,41.613000,38.722000,49.095900,3.968220
phase1,D_zenos,warm,synthetic,hierarchical,2000,library_first_render,PASS,1,10,0,0,,,,,,,,10,3.088592,3.088592,3.088592,3.088592,3.088592,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,745.159180,-286.275391,670.044922,-2772.289062,740.146777,1591.010035,10,17745.308594,16187.855664,16158.396484,14979.003906,17356.169336,1007.619254,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,10,210944.000000,210944.000000,210944.000000,210944.000000,210944.000000,0.000000,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,48.053000,34.032300,31.009000,28.873000,42.453200,6.729190
phase1,D_zenos,warm,synthetic,hierarchical,2000,library_folder_back,PASS,1,10,0,0,,,,,,,,10,1.044296,1.044296,1.044296,1.044296,1.044296,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,410.286133,-193.896484,320.807129,-1730.826172,393.311816,892.971643,10,18888.478516,17282.464062,17045.172852,16510.078125,18108.310352,777.161251,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,210944.000000,210944.000000,210944.000000,210944.000000,210944.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,41.574000,23.009400,16.907000,15.439000,37.384500,10.661568
phase1,D_zenos,warm,synthetic,hierarchical,2000,library_folder_enter,PASS,1,10,0,0,,,,,,,,10,1.044296,1.044296,1.044296,1.044296,1.044296,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1863.313477,-661.163672,141.921387,-4160.555664,1829.932617,2366.586586,10,20131.807617,17576.661523,17208.486328,15803.492188,19410.144727,1340.331108,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,210944.000000,210944.000000,210944.000000,210944.000000,210944.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,44.754000,29.017600,28.102000,9.028000,43.064700,13.857918
phase1,D_zenos,warm,synthetic,hierarchical,2000,library_next_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,D_zenos,warm,synthetic,hierarchical,2000,library_prev_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,D_zenos,warm,synthetic,hierarchical,2000,open_book,PASS,1,10,0,0,,,,,,,,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,-1754.551758,-2443.074121,-2472.352539,-3094.438477,-1761.245508,658.319754,10,28687.696289,26585.546582,26646.143066,24451.953125,27981.134766,1292.671355,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,255088.000000,251113.600000,251024.000000,247792.000000,253244.800000,2296.112425,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,133.792000,126.148700,126.051500,114.620000,132.403300,5.636999
phase1,D_zenos,warm,synthetic,hierarchical,2000,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,439.934570,-1990.204004,-2033.038574,-3578.122070,-452.094629,1248.726942,10,24162.950195,21827.069922,21546.912598,20093.264648,23524.479297,1481.055905,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,244688.000000,238262.400000,238320.000000,231920.000000,243507.200000,4251.494357,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,112.776000,98.552500,107.302000,66.498000,112.325100,17.912891
phase1,D_zenos,warm,synthetic,hierarchical,2000,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,273.533203,231.024707,222.889160,209.268555,256.604590,19.922187,10,38790.349609,36684.975293,36727.365234,34489.190430,38375.299316,1440.448060,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,272320.000000,267084.800000,265896.000000,265440.000000,272320.000000,2767.345330,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,12.849000,9.428500,9.033500,8.599000,9.724200,1.221200
phase1,D_zenos,warm,synthetic,hierarchical,2000,repeated_nav,UNSUPPORTED,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,D_zenos,warm,synthetic,hierarchical,2000,start_to_home,PASS,1,10,0,0,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,147.089844,-706.387207,99.550293,-8025.061523,128.961523,2571.593138,10,21690.860352,17035.261230,16233.286621,14830.180664,20661.805273,2355.654386,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,209456.000000,206408.000000,209224.000000,199984.000000,209456.000000,3921.376629,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,38.850000,16.464600,14.028500,12.316000,18.193200,7.924412
