Phase,Stack,Mode,Profile,Dataset,BookCount,Scenario,Status,ProcessRuns,PassSamples,FailedSamples,UnsupportedSamples,cache_database_bytes_count,cache_database_bytes_max,cache_database_bytes_mean,cache_database_bytes_median,cache_database_bytes_min,cache_database_bytes_p90,cache_database_bytes_stdev,cumulative_dirty_screen_equivalents_count,cumulative_dirty_screen_equivalents_max,cumulative_dirty_screen_equivalents_mean,cumulative_dirty_screen_equivalents_median,cumulative_dirty_screen_equivalents_min,cumulative_dirty_screen_equivalents_p90,cumulative_dirty_screen_equivalents_stdev,forced_gc_live_heap_kb_count,forced_gc_live_heap_kb_max,forced_gc_live_heap_kb_mean,forced_gc_live_heap_kb_median,forced_gc_live_heap_kb_min,forced_gc_live_heap_kb_p90,forced_gc_live_heap_kb_stdev,full_refreshes_count,full_refreshes_max,full_refreshes_mean,full_refreshes_median,full_refreshes_min,full_refreshes_p90,full_refreshes_stdev,largest_single_dirty_pct_count,largest_single_dirty_pct_max,largest_single_dirty_pct_mean,largest_single_dirty_pct_median,largest_single_dirty_pct_min,largest_single_dirty_pct_p90,largest_single_dirty_pct_stdev,lua_heap_delta_kb_count,lua_heap_delta_kb_max,lua_heap_delta_kb_mean,lua_heap_delta_kb_median,lua_heap_delta_kb_min,lua_heap_delta_kb_p90,lua_heap_delta_kb_stdev,natural_lua_heap_kb_count,natural_lua_heap_kb_max,natural_lua_heap_kb_mean,natural_lua_heap_kb_median,natural_lua_heap_kb_min,natural_lua_heap_kb_p90,natural_lua_heap_kb_stdev,partial_refreshes_count,partial_refreshes_max,partial_refreshes_mean,partial_refreshes_median,partial_refreshes_min,partial_refreshes_p90,partial_refreshes_stdev,refresh_count_count,refresh_count_max,refresh_count_mean,refresh_count_median,refresh_count_min,refresh_count_p90,refresh_count_stdev,rss_kb_count,rss_kb_max,rss_kb_mean,rss_kb_median,rss_kb_min,rss_kb_p90,rss_kb_stdev,set_dirty_calls_count,set_dirty_calls_max,set_dirty_calls_mean,set_dirty_calls_median,set_dirty_calls_min,set_dirty_calls_p90,set_dirty_calls_stdev,total_bytes_count,total_bytes_max,total_bytes_mean,total_bytes_median,total_bytes_min,total_bytes_p90,total_bytes_stdev,unique_dirty_pct_count,unique_dirty_pct_max,unique_dirty_pct_mean,unique_dirty_pct_median,unique_dirty_pct_min,unique_dirty_pct_p90,unique_dirty_pct_stdev,wall_time_ms_count,wall_time_ms_max,wall_time_ms_mean,wall_time_ms_median,wall_time_ms_min,wall_time_ms_p90,wall_time_ms_stdev
phase2,R1_vos,warm,real,real_2692,2692,close_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,150.502930,63.416602,51.698242,29.252930,133.225391,42.704671,10,20608.999023,18778.266406,18776.465820,17094.822266,20103.543555,1135.345038,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,333040.000000,332582.400000,332512.000000,332512.000000,332723.200000,170.032154,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.364000,8.485300,8.619500,7.182000,9.064300,0.674457
phase2,R1_vos,warm,real,real_2692,2692,home_to_library,PASS,1,10,0,0,,,,,,,,10,2.097694,2.097694,2.097694,2.097694,2.097694,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,653.863281,235.473437,580.287598,-2934.645508,652.042187,1115.183757,10,11890.421875,10434.348633,10433.337891,8960.635742,11381.710938,917.452505,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,180320.000000,180318.400000,180320.000000,180304.000000,180320.000000,5.059644,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,25.158000,19.739100,19.430000,17.390000,21.180000,2.140358
phase2,R1_vos,warm,real,real_2692,2692,library_first_render,PASS,1,10,0,0,,,,,,,,10,2.097694,2.097694,2.097694,2.097694,2.097694,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,652.416992,-7.703223,558.185547,-2399.987305,634.402930,1231.822579,10,11399.208984,10221.626270,10227.484863,9003.487305,11333.064258,870.691300,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,180320.000000,180320.000000,180320.000000,180320.000000,180320.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,23.090000,19.632100,19.243500,17.668000,21.477200,1.640318
phase2,R1_vos,warm,real,real_2692,2692,library_folder_back,PASS,1,10,0,0,,,,,,,,10,1.488471,1.488471,1.488471,1.488471,1.488471,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,351.695312,102.386719,310.625488,-803.373047,340.819727,441.748803,10,10385.930664,9851.949512,9875.293945,9418.168945,10189.208594,317.282677,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,180912.000000,180582.400000,180480.000000,180400.000000,180854.400000,206.035164,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,19.341000,13.729900,12.986500,9.606000,18.166500,3.175107
phase2,R1_vos,warm,real,real_2692,2692,library_folder_enter,PASS,1,10,0,0,,,,,,,,10,1.488471,1.488471,1.488471,1.488471,1.488471,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,246.177734,-152.679395,153.469727,-1735.293945,220.990039,703.630212,10,10471.337891,9669.310547,9564.156738,9044.190430,10209.268262,477.486078,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,180384.000000,180355.200000,180352.000000,180320.000000,180384.000000,28.019041,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,20.616000,12.761000,11.383000,8.265000,20.465700,4.206059
phase2,R1_vos,warm,real,real_2692,2692,library_next_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R1_vos,warm,real,real_2692,2692,library_prev_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R1_vos,warm,real,real_2692,2692,open_book,PASS,1,10,0,0,,,,,,,,10,9.000000,8.900000,9.000000,8.000000,9.000000,0.316228,,,,,,,,10,9.000000,8.900000,9.000000,8.000000,9.000000,0.316228,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1194.610352,-447.253906,-262.304199,-2653.276367,1177.732715,1643.623671,10,13528.558594,12730.834473,12974.527832,11010.014648,13404.536133,760.804816,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,9.000000,8.900000,9.000000,8.000000,9.000000,0.316228,10,332512.000000,332300.800000,332304.000000,331792.000000,332512.000000,249.221365,10,9.000000,8.900000,9.000000,8.000000,9.000000,0.316228,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,102.367000,64.722500,62.888500,30.354000,84.791800,18.981074
phase2,R1_vos,warm,real,real_2692,2692,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1240.627930,-231.423145,-477.334473,-1681.833008,1220.672363,1105.334233,10,13538.166992,12525.077539,12456.549805,11232.459961,13491.071680,860.788604,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,331600.000000,317868.800000,326776.000000,277296.000000,331600.000000,18027.769276,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,250.315000,114.303500,108.419000,48.302000,140.054200,54.340080
phase2,R1_vos,warm,real,real_2692,2692,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,378.115234,326.192285,322.574707,287.823242,367.455859,29.378664,10,15842.085938,14533.136133,14411.576660,13650.521484,15444.339551,698.170980,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,332512.000000,332512.000000,332512.000000,332512.000000,332512.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,8.881000,7.762500,8.325000,3.088000,8.605600,1.685740
phase2,R1_vos,warm,real,real_2692,2692,repeated_nav,PASS,1,1,0,0,,,,,,,,1,35.752427,35.752427,35.752427,35.752427,35.752427,0.000000,,,,,,,,1,30.000000,30.000000,30.000000,30.000000,30.000000,0.000000,1,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,1,-7685.789062,-7685.789062,-7685.789062,-7685.789062,-7685.789062,0.000000,1,12938.225586,12938.225586,12938.225586,12938.225586,12938.225586,0.000000,1,60.000000,60.000000,60.000000,60.000000,60.000000,0.000000,1,90.000000,90.000000,90.000000,90.000000,90.000000,0.000000,1,348144.000000,348144.000000,348144.000000,348144.000000,348144.000000,0.000000,1,90.000000,90.000000,90.000000,90.000000,90.000000,0.000000,,,,,,,,1,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,1,513.457000,513.457000,513.457000,513.457000,513.457000,0.000000
phase2,R1_vos,warm,real,real_2692,2692,start_to_home,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R2_bookshelf,real_first_run,startup,real_2692,2692,home_to_library,PASS,1,1,0,0,,,,,,,,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,1,572.842773,572.842773,572.842773,572.842773,572.842773,0.000000,1,9121.550781,9121.550781,9121.550781,9121.550781,9121.550781,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1,166560.000000,166560.000000,166560.000000,166560.000000,166560.000000,0.000000,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,1,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,1,12.858000,12.858000,12.858000,12.858000,12.858000,0.000000
phase2,R2_bookshelf,real_first_run,startup,real_2692,2692,library_first_render,PASS,1,1,0,0,,,,,,,,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,1,461.896484,461.896484,461.896484,461.896484,461.896484,0.000000,1,9590.517578,9590.517578,9590.517578,9590.517578,9590.517578,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1,175344.000000,175344.000000,175344.000000,175344.000000,175344.000000,0.000000,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,1,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,1,11.657000,11.657000,11.657000,11.657000,11.657000,0.000000
phase2,R2_bookshelf,real_steady_cold,startup,real_2692,2692,home_to_library,PASS,3,3,0,0,,,,,,,,3,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,3,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,3,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,3,542.167969,510.461914,502.895508,486.322266,534.313477,28.681414,3,8973.522461,8931.374349,8930.044922,8890.555664,8964.826953,41.499372,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,3,175296.000000,169728.000000,170624.000000,163264.000000,174361.600000,6065.836134,3,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,3,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,3,11.857000,10.799000,11.194000,9.346000,11.724400,1.301268
phase2,R2_bookshelf,real_steady_cold,startup,real_2692,2692,library_first_render,PASS,3,3,0,0,,,,,,,,3,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,3,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,3,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,3,558.096680,514.125977,507.166016,477.115234,547.910547,40.936896,3,9538.689453,9452.840169,9414.230469,9405.600586,9513.797656,74.472769,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,3,175296.000000,172736.000000,172256.000000,170656.000000,174688.000000,2356.947178,3,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,3,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,3,10.871000,10.391000,10.435000,9.867000,10.783800,0.503444
phase2,R2_bookshelf,warm,real,real_2692,2692,bookshelf_first_render,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,562.900391,-627.468262,484.054688,-8887.919922,561.484473,2966.414712,10,24939.569336,18447.916406,17146.001465,16053.032227,24497.502344,3337.237254,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,342384.000000,342384.000000,342384.000000,342384.000000,342384.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,20.654000,6.276500,3.866500,3.274000,13.166900,5.737501
phase2,R2_bookshelf,warm,real,real_2692,2692,bookshelf_page_turn,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,31.941406,16.873047,14.742188,13.109375,19.545312,5.629596,10,18036.050781,17890.216016,17893.400391,17743.894531,18006.811328,98.712697,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,342384.000000,342384.000000,342384.000000,342384.000000,342384.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.239000,0.102600,0.074000,0.028000,0.210200,0.070000
phase2,R2_bookshelf,warm,real,real_2692,2692,change_sort_mode,PASS,1,10,0,0,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,499.760742,-112.996680,474.250000,-2914.925781,498.800977,1265.624714,10,11574.188477,9945.714355,9871.460449,8663.461914,11146.030176,1035.929176,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,187456.000000,187456.000000,187456.000000,187456.000000,187456.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,19.734000,12.186700,10.632000,8.898000,19.503600,4.012400
phase2,R2_bookshelf,warm,real,real_2692,2692,close_book,PASS,1,10,0,0,,,,,,,,10,3.098301,3.098301,3.098301,3.098301,3.098301,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1630.348633,1190.095703,1135.536621,981.450195,1524.893066,216.099011,10,15042.816406,13820.075098,13704.783203,13091.519531,14335.506934,538.398640,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,328960.000000,328960.000000,328960.000000,328960.000000,328960.000000,0.000000,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,26.125000,19.810500,19.551500,15.499000,23.381800,3.174550
phase2,R2_bookshelf,warm,real,real_2692,2692,close_bookshelf,PASS,1,10,0,0,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,127.963867,47.493555,40.202148,19.841797,83.425293,32.633584,10,21473.490234,20013.588281,19969.200684,18538.050781,21425.742773,1044.491925,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,342640.000000,342523.200000,342536.000000,342384.000000,342640.000000,108.530385,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.486000,8.810900,8.857000,8.021000,9.323100,0.513995
phase2,R2_bookshelf,warm,real,real_2692,2692,close_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,51.577148,37.109766,34.549316,24.163086,49.458984,8.457611,10,30458.687500,29278.515820,29269.253418,28111.934570,30216.427539,788.393342,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,342640.000000,342640.000000,342640.000000,342640.000000,342640.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.117000,8.354600,8.182000,7.777000,8.961300,0.514836
phase2,R2_bookshelf,warm,real,real_2692,2692,home_to_library,PASS,1,10,0,0,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,548.537109,-577.917383,491.878906,-10237.032227,520.300488,3393.976839,10,18645.111328,14698.979785,16418.462891,8411.282227,18239.851172,4098.946571,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,186832.000000,183300.800000,183552.000000,178720.000000,186630.400000,2946.463221,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,24.651000,12.575200,11.383000,10.232000,13.446900,4.287691
phase2,R2_bookshelf,warm,real,real_2692,2692,library_first_render,PASS,1,10,0,0,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,596.637695,54.234863,477.760742,-1967.847656,534.982422,942.556923,10,10338.938477,9239.137598,9178.292480,8373.762695,9920.796191,652.257747,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,187040.000000,187038.400000,187040.000000,187024.000000,187040.000000,5.059644,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,18.107000,11.712100,9.916500,9.228000,17.805500,3.463143
phase2,R2_bookshelf,warm,real,real_2692,2692,library_folder_back,PASS,1,10,0,0,,,,,,,,10,1.098301,1.098301,1.098301,1.098301,1.098301,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,413.420898,-8.359863,364.916992,-986.844727,406.879199,631.982433,10,9733.792969,9105.045215,9215.792480,8637.184570,9447.033984,374.838086,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,187456.000000,187456.000000,187456.000000,187456.000000,187456.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,23.101000,15.971400,13.877000,12.311000,22.362100,4.274676
phase2,R2_bookshelf,warm,real,real_2692,2692,library_folder_enter,PASS,1,10,0,0,,,,,,,,10,1.098301,1.098301,1.098301,1.098301,1.098301,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,344.536133,-177.634277,169.943848,-1400.895508,264.054687,652.524887,10,9667.678711,9045.439551,9100.986816,8528.223633,9650.434570,409.992312,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,187456.000000,187430.400000,187424.000000,187392.000000,187456.000000,24.088725,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,21.161000,13.934800,11.610000,10.220000,20.370800,4.302005
phase2,R2_bookshelf,warm,real,real_2692,2692,library_next_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R2_bookshelf,warm,real,real_2692,2692,library_prev_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R2_bookshelf,warm,real,real_2692,2692,open_book,PASS,1,10,0,0,,,,,,,,10,9.000000,8.900000,9.000000,8.000000,9.000000,0.316228,,,,,,,,10,9.000000,8.900000,9.000000,8.000000,9.000000,0.316228,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1067.881836,23.266797,-17.804199,-1953.156250,1032.337988,1011.298482,10,13607.219727,12628.644434,12688.977539,11466.541016,13504.999414,766.588790,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,9.000000,8.900000,9.000000,8.000000,9.000000,0.316228,10,328960.000000,328808.000000,328912.000000,328400.000000,328960.000000,219.413359,10,9.000000,8.900000,9.000000,8.000000,9.000000,0.316228,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,94.275000,58.960800,54.267000,41.216000,84.393900,16.639328
phase2,R2_bookshelf,warm,real,real_2692,2692,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1524.765625,-451.050684,-773.512695,-2456.692383,1458.928516,1467.322141,10,12073.854492,11225.166016,11148.541992,10560.373047,11959.016602,689.807740,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,327520.000000,314168.000000,322752.000000,280752.000000,327462.400000,15977.340844,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,249.432000,116.472700,112.413000,50.790000,145.101300,53.750002
phase2,R2_bookshelf,warm,real,real_2692,2692,open_bookshelf,PASS,1,10,0,0,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,990.176758,731.084570,694.650391,637.644531,856.884473,105.726491,10,23373.054688,19873.780273,19825.887695,16466.044922,22669.068359,2315.864334,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,342384.000000,342184.000000,342264.000000,341760.000000,342384.000000,234.818133,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,13.704000,9.720300,9.140000,7.840000,13.680600,2.163337
phase2,R2_bookshelf,warm,real,real_2692,2692,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,11.000000,2.900000,2.000000,2.000000,2.900000,2.846050,,,,,,,,10,11.000000,2.900000,2.000000,2.000000,2.900000,2.846050,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,922.483398,318.013770,244.384766,223.444336,371.280859,214.195602,10,27232.725586,25921.351367,26005.668457,24280.807617,26991.620508,960.636681,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,11.000000,2.900000,2.000000,2.000000,2.900000,2.846050,10,342640.000000,342640.000000,342640.000000,342640.000000,342640.000000,0.000000,10,11.000000,2.900000,2.000000,2.000000,2.900000,2.846050,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,13.547000,8.666700,8.148500,7.354000,9.141500,1.763947
